player,stat,season_avg,during_hot,next_game_stat,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins
Naz Reid,PRA,22.4875,32.0,25.0,22.4875,32.0,25.0,2.5124999999999993,7.0,True
Nic Claxton,PRA,19.942857142857143,26.666666666666668,16.0,19.942857142857143,26.666666666666668,16.0,3.942857142857143,10.666666666666668,True
Nic Claxton,PRA,19.942857142857143,28.666666666666668,12.0,19.942857142857143,28.666666666666668,12.0,7.942857142857143,16.666666666666668,True
Nick Richards,PRA,18.31578947368421,31.333333333333332,5.0,18.31578947368421,31.333333333333332,5.0,13.315789473684209,26.333333333333332,True
Nick Smith Jr.,PRA,14.4,26.333333333333332,30.0,14.4,26.333333333333332,30.0,15.6,3.666666666666668,False
Nick Smith Jr.,PRA,14.4,29.0,19.0,14.4,29.0,19.0,4.6,10.0,True
Nick Smith Jr.,PRA,14.4,25.333333333333332,6.0,14.4,25.333333333333332,6.0,8.4,19.333333333333332,True
Nickeil Alexander-Walker,PRA,15.378048780487806,22.666666666666668,22.0,15.378048780487806,22.666666666666668,22.0,6.621951219512194,0.6666666666666679,False
Nickeil Alexander-Walker,PRA,15.378048780487806,24.666666666666668,5.0,15.378048780487806,24.666666666666668,5.0,10.378048780487806,19.666666666666668,True
Nickeil Alexander-Walker,PRA,15.378048780487806,22.666666666666668,29.0,15.378048780487806,22.666666666666668,29.0,13.621951219512194,6.333333333333332,False
Nickeil Alexander-Walker,PRA,15.378048780487806,25.0,18.0,15.378048780487806,25.0,18.0,2.6219512195121943,7.0,True
Nickeil Alexander-Walker,PRA,15.378048780487806,23.0,16.0,15.378048780487806,23.0,16.0,0.6219512195121943,7.0,True
Nickeil Alexander-Walker,PRA,15.378048780487806,24.333333333333332,22.0,15.378048780487806,24.333333333333332,22.0,6.621951219512194,2.333333333333332,False
Nickeil Alexander-Walker,PRA,15.378048780487806,27.0,14.0,15.378048780487806,27.0,14.0,1.3780487804878057,13.0,True
Nickeil Alexander-Walker,PRA,15.378048780487806,26.0,8.0,15.378048780487806,26.0,8.0,7.378048780487806,18.0,True
Nicolas Batum,PRA,7.884615384615385,13.333333333333334,2.0,7.884615384615385,13.333333333333334,2.0,5.884615384615385,11.333333333333334,True
Nicolas Batum,PRA,7.884615384615385,12.666666666666666,13.0,7.884615384615385,12.666666666666666,13.0,5.115384615384615,0.3333333333333339,False
Nicolas Batum,PRA,7.884615384615385,14.333333333333334,10.0,7.884615384615385,14.333333333333334,10.0,2.115384615384615,4.333333333333334,True
