player,during_hot,next_game_stat,regression,next_opp,next_location,opp_def_tier,opp_3p_pct_allowed,opp_pace,minutes_trend,was_blowout_recent,season_avg,your_fair_line,naive_line,actual_outcome,distance_to_yours,distance_to_naive,your_line_wins,volume_tier,minutes_trend_bucket
Jrue Holiday,3.6666666666666665,0.0,3.6666666666666665,PHX,home,Bad (21-30),0.37,98.31,1.338709677419356,True,1.74,1.74,3.6666666666666665,0.0,1.74,3.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Julian Champagnie,4.0,1.0,3.0,UTA,home,Mid (11-20),0.358,100.85,9.426829268292682,False,2.17,2.17,4.0,1.0,1.17,3.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Julian Champagnie,4.333333333333333,3.0,1.333333333333333,MIN,home,Elite (top 10),0.353,97.95,10.093495934959346,False,2.17,2.17,4.333333333333333,3.0,0.8300000000000001,1.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Julian Champagnie,4.333333333333333,0.0,4.333333333333333,MIN,away,Elite (top 10),0.353,97.95,1.426829268292682,True,2.17,2.17,4.333333333333333,0.0,2.17,4.333333333333333,True,High (5+ 3PA/g),Stable (±2)
Julian Strawther,3.0,1.0,2.0,DAL,away,Mid (11-20),0.363,100.15,8.692307692307693,False,1.45,1.45,3.0,1.0,0.44999999999999996,2.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Julian Strawther,3.333333333333333,2.0,1.3333333333333337,SAC,home,Bad (21-30),0.381,98.91,4.692307692307693,True,1.45,1.45,3.333333333333333,2.0,0.55,1.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Julian Strawther,3.0,4.0,-1.0,CHA,home,Elite (top 10),0.355,98.22,11.692307692307692,False,1.45,1.45,3.0,4.0,2.55,1.0,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Julian Strawther,3.0,0.0,3.0,LAL,home,Elite (top 10),0.356,98.34,6.0256410256410255,False,1.45,1.45,3.0,0.0,1.45,3.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Justin Champagnie,2.6666666666666665,2.0,0.6666666666666665,NOP,away,Bad (21-30),0.365,99.77,8.736559139784944,False,1.19,1.19,2.6666666666666665,2.0,0.81,0.6666666666666665,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Justin Edwards,3.0,1.0,2.0,MIA,home,Mid (11-20),0.36,97.08,11.863636363636363,True,1.57,1.57,3.0,1.0,0.5700000000000001,2.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Justin Edwards,3.333333333333333,3.0,0.3333333333333335,ATL,away,Bad (21-30),0.377,103.41,9.863636363636363,False,1.57,1.57,3.333333333333333,3.0,1.43,0.33333333333333304,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Justin Edwards,3.0,5.0,-2.0,NOP,away,Bad (21-30),0.365,99.77,9.530303030303028,False,1.57,1.57,3.0,5.0,3.4299999999999997,2.0,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Justin Edwards,3.6666666666666665,1.0,2.6666666666666665,WAS,home,Mid (11-20),0.364,101.82,11.1969696969697,False,1.57,1.57,3.6666666666666665,1.0,0.5700000000000001,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Justin Edwards,3.0,4.0,-1.0,MIA,home,Mid (11-20),0.36,97.08,10.530303030303028,False,1.57,1.57,3.0,4.0,2.4299999999999997,1.0,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Justin Edwards,3.333333333333333,0.0,3.333333333333333,TOR,home,Elite (top 10),0.349,100.62,9.1969696969697,True,1.57,1.57,3.333333333333333,0.0,1.57,3.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Jusuf Nurkić,1.6666666666666667,2.0,-0.3333333333333332,DAL,away,Mid (11-20),0.363,100.15,7.509803921568626,False,0.63,0.63,1.6666666666666667,2.0,1.37,0.33333333333333326,False,Low (2-3 3PA/g),Minutes UP (>+2)
Jusuf Nurkić,2.0,0.0,2.0,SAC,home,Bad (21-30),0.381,98.91,10.84313725490196,False,0.63,0.63,2.0,0.0,0.63,2.0,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jusuf Nurkić,1.6666666666666667,0.0,1.6666666666666667,SAC,away,Bad (21-30),0.381,98.91,6.509803921568626,False,0.63,0.63,1.6666666666666667,0.0,0.63,1.6666666666666667,True,Low (2-3 3PA/g),Minutes UP (>+2)
Jusuf Nurkić,1.6666666666666667,0.0,1.6666666666666667,BKN,home,Mid (11-20),0.362,96.73,3.843137254901961,True,0.63,0.63,1.6666666666666667,0.0,0.63,1.6666666666666667,True,Low (2-3 3PA/g),Minutes UP (>+2)
KJ Simpson,2.333333333333333,0.0,2.333333333333333,BKN,away,Mid (11-20),0.362,96.73,2.8888888888888893,False,0.92,0.92,2.333333333333333,0.0,0.92,2.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
KJ Simpson,2.0,1.0,1.0,IND,away,Elite (top 10),0.355,100.76,7.222222222222225,False,0.92,0.92,2.0,1.0,0.07999999999999996,1.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Keaton Wallace,2.6666666666666665,3.0,-0.3333333333333335,MIN,away,Elite (top 10),0.353,97.95,6.473118279569892,True,0.87,0.87,2.6666666666666665,3.0,2.13,0.3333333333333335,False,Low (2-3 3PA/g),Minutes UP (>+2)
Keaton Wallace,3.333333333333333,1.0,2.333333333333333,HOU,home,Mid (11-20),0.357,99.03,13.473118279569892,False,0.87,0.87,3.333333333333333,1.0,0.13,2.333333333333333,True,Low (2-3 3PA/g),Minutes UP (>+2)
Keaton Wallace,2.6666666666666665,0.0,2.6666666666666665,CLE,away,Mid (11-20),0.359,100.31,15.473118279569892,False,0.87,0.87,2.6666666666666665,0.0,0.87,2.6666666666666665,True,Low (2-3 3PA/g),Minutes UP (>+2)
Keldon Johnson,2.333333333333333,0.0,2.333333333333333,UTA,home,Mid (11-20),0.358,100.85,1.8874458874458888,False,1.13,1.13,2.333333333333333,0.0,1.13,2.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Keldon Johnson,2.333333333333333,0.0,2.333333333333333,LAL,home,Elite (top 10),0.356,98.34,1.5541125541125531,False,1.13,1.13,2.333333333333333,0.0,1.13,2.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Keldon Johnson,2.333333333333333,1.0,1.3333333333333337,MEM,away,Mid (11-20),0.36,103.69,1.5541125541125531,False,1.13,1.13,2.333333333333333,1.0,0.1299999999999999,1.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Keldon Johnson,2.333333333333333,1.0,1.3333333333333337,ATL,away,Bad (21-30),0.377,103.41,1.220779220779221,True,1.13,1.13,2.333333333333333,1.0,0.1299999999999999,1.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Keldon Johnson,2.333333333333333,0.0,2.333333333333333,DAL,home,Mid (11-20),0.363,100.15,1.8874458874458888,False,1.13,1.13,2.333333333333333,0.0,1.13,2.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Kenrich Williams,2.0,1.0,1.0,HOU,home,Mid (11-20),0.357,99.03,-2.057971014492752,True,0.96,0.96,2.0,1.0,0.040000000000000036,1.0,True,Low (2-3 3PA/g),Minutes DOWN (<-2)
Kenrich Williams,2.0,0.0,2.0,NYK,home,Bad (21-30),0.367,97.64,-2.391304347826086,False,0.96,0.96,2.0,0.0,0.96,2.0,True,Low (2-3 3PA/g),Minutes DOWN (<-2)
Kenrich Williams,2.6666666666666665,1.0,1.6666666666666663,MIN,away,Elite (top 10),0.353,97.95,1.608695652173914,False,0.96,0.96,2.6666666666666665,1.0,0.040000000000000036,1.6666666666666665,True,Low (2-3 3PA/g),Stable (±2)
Kenrich Williams,2.333333333333333,2.0,0.3333333333333335,UTA,away,Mid (11-20),0.358,100.85,0.2753623188405818,False,0.96,0.96,2.333333333333333,2.0,1.04,0.33333333333333304,False,Low (2-3 3PA/g),Stable (±2)
Kenrich Williams,2.0,0.0,2.0,MIN,away,Elite (top 10),0.353,97.95,-0.0579710144927538,False,0.96,0.96,2.0,0.0,0.96,2.0,True,Low (2-3 3PA/g),Stable (±2)
Kenrich Williams,2.0,0.0,2.0,LAC,away,Elite (top 10),0.35,98.24,3.608695652173914,True,0.96,0.96,2.0,0.0,0.96,2.0,True,Low (2-3 3PA/g),Minutes UP (>+2)
Kenrich Williams,2.0,3.0,-1.0,SAC,away,Bad (21-30),0.381,98.91,3.608695652173914,False,0.96,0.96,2.0,3.0,2.04,1.0,False,Low (2-3 3PA/g),Minutes UP (>+2)
Kenrich Williams,2.0,1.0,1.0,MEM,home,Mid (11-20),0.36,103.69,4.942028985507246,False,0.96,0.96,2.0,1.0,0.040000000000000036,1.0,True,Low (2-3 3PA/g),Minutes UP (>+2)
Kentavious Caldwell-Pope,3.333333333333333,4.0,-0.6666666666666665,BKN,away,Mid (11-20),0.362,96.73,1.0822510822510836,True,1.47,1.47,3.333333333333333,4.0,2.5300000000000002,0.666666666666667,False,Medium (3-5 3PA/g),Stable (±2)
Kentavious Caldwell-Pope,4.666666666666667,3.0,1.666666666666667,NYK,away,Bad (21-30),0.367,97.64,2.7489177489177514,False,1.47,1.47,4.666666666666667,3.0,1.53,1.666666666666667,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Kentavious Caldwell-Pope,3.6666666666666665,1.0,2.6666666666666665,PHI,away,Bad (21-30),0.378,98.13,0.4155844155844157,True,1.47,1.47,3.6666666666666665,1.0,0.47,2.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Kentavious Caldwell-Pope,3.6666666666666665,1.0,2.6666666666666665,WAS,away,Mid (11-20),0.364,101.82,-0.2510822510822521,False,1.47,1.47,3.6666666666666665,1.0,0.47,2.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Kentavious Caldwell-Pope,3.6666666666666665,3.0,0.6666666666666665,ATL,home,Bad (21-30),0.377,103.41,2.7489177489177514,False,1.47,1.47,3.6666666666666665,3.0,1.53,0.6666666666666665,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Kentavious Caldwell-Pope,3.6666666666666665,0.0,3.6666666666666665,BOS,home,Elite (top 10),0.347,96.59,2.7489177489177514,False,1.47,1.47,3.6666666666666665,0.0,1.47,3.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Keon Ellis,4.0,2.0,2.0,OKC,home,Elite (top 10),0.342,100.9,-0.3500000000000014,False,1.74,1.74,4.0,2.0,0.26,2.0,True,Medium (3-5 3PA/g),Stable (±2)
Keon Ellis,4.333333333333333,1.0,3.333333333333333,GSW,home,Mid (11-20),0.363,99.37,-4.350000000000001,False,1.74,1.74,4.333333333333333,1.0,0.74,3.333333333333333,True,Medium (3-5 3PA/g),Minutes DOWN (<-2)
Keon Ellis,4.0,1.0,3.0,NOP,away,Bad (21-30),0.365,99.77,6.649999999999999,False,1.74,1.74,4.0,1.0,0.74,3.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Keon Johnson,3.0,0.0,3.0,LAC,away,Elite (top 10),0.35,98.24,4.286919831223631,False,1.59,1.59,3.0,0.0,1.59,3.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Keon Johnson,3.0,1.0,2.0,MIA,home,Mid (11-20),0.36,97.08,7.286919831223631,False,1.59,1.59,3.0,1.0,0.5900000000000001,2.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Keon Johnson,3.0,3.0,0.0,BOS,away,Elite (top 10),0.347,96.59,0.9535864978902956,False,1.59,1.59,3.0,3.0,1.41,0.0,False,High (5+ 3PA/g),Stable (±2)
Keon Johnson,4.0,1.0,3.0,IND,away,Elite (top 10),0.355,100.76,3.2869198312236314,False,1.59,1.59,4.0,1.0,0.5900000000000001,3.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Keon Johnson,3.333333333333333,2.0,1.3333333333333337,MIN,home,Elite (top 10),0.353,97.95,3.2869198312236314,False,1.59,1.59,3.333333333333333,2.0,0.4099999999999999,1.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Keon Johnson,3.0,2.0,1.0,TOR,home,Elite (top 10),0.349,100.62,3.953586497890296,False,1.59,1.59,3.0,2.0,0.4099999999999999,1.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Kevin Huerter,4.666666666666667,3.0,1.666666666666667,LAC,home,Elite (top 10),0.35,98.24,3.333333333333336,True,1.91,1.91,4.666666666666667,3.0,1.09,1.666666666666667,True,High (5+ 3PA/g),Minutes UP (>+2)
Kevin Huerter,4.666666666666667,4.0,0.666666666666667,TOR,home,Elite (top 10),0.349,100.62,6.333333333333336,False,1.91,1.91,4.666666666666667,4.0,2.09,0.666666666666667,False,High (5+ 3PA/g),Minutes UP (>+2)
Kevin Huerter,4.666666666666667,3.0,1.666666666666667,ORL,away,Bad (21-30),0.365,96.51,5.666666666666668,False,1.91,1.91,4.666666666666667,3.0,1.09,1.666666666666667,True,High (5+ 3PA/g),Minutes UP (>+2)
Kevin Huerter,4.333333333333333,0.0,4.333333333333333,LAL,away,Elite (top 10),0.356,98.34,10.666666666666668,True,1.91,1.91,4.333333333333333,0.0,1.91,4.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Kevin Porter Jr.,2.0,1.0,1.0,IND,home,Elite (top 10),0.355,100.76,-5.093333333333336,False,0.73,0.73,2.0,1.0,0.27,1.0,True,Low (2-3 3PA/g),Minutes DOWN (<-2)
Kevin Porter Jr.,2.333333333333333,3.0,-0.6666666666666665,OKC,home,Elite (top 10),0.342,100.9,-2.0933333333333337,False,0.73,0.73,2.333333333333333,3.0,2.27,0.666666666666667,False,Low (2-3 3PA/g),Minutes DOWN (<-2)
Kevin Porter Jr.,3.0,0.0,3.0,GSW,away,Mid (11-20),0.363,99.37,-1.4266666666666694,False,0.73,0.73,3.0,0.0,0.73,3.0,True,Low (2-3 3PA/g),Stable (±2)
Keyonte George,4.666666666666667,3.0,1.666666666666667,SAC,home,Bad (21-30),0.381,98.91,-0.0995024875621908,False,2.6,2.6,4.666666666666667,3.0,0.3999999999999999,1.666666666666667,True,High (5+ 3PA/g),Stable (±2)
Keyonte George,4.666666666666667,1.0,3.666666666666667,OKC,home,Elite (top 10),0.342,100.9,1.9004975124378127,False,2.6,2.6,4.666666666666667,1.0,1.6,3.666666666666667,True,High (5+ 3PA/g),Stable (±2)
Khris Middleton,2.6666666666666665,3.0,-0.3333333333333335,BKN,home,Mid (11-20),0.362,96.73,-0.8918918918918912,False,1.3,1.3,2.6666666666666665,3.0,1.7,0.3333333333333335,False,Medium (3-5 3PA/g),Stable (±2)
Khris Middleton,3.333333333333333,4.0,-0.6666666666666665,CHI,away,Elite (top 10),0.344,103.61,1.441441441441441,False,1.3,1.3,3.333333333333333,4.0,2.7,0.666666666666667,False,Medium (3-5 3PA/g),Stable (±2)
Khris Middleton,3.333333333333333,1.0,2.333333333333333,IND,away,Elite (top 10),0.355,100.76,2.7747747747747766,False,1.3,1.3,3.333333333333333,1.0,0.30000000000000004,2.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Khris Middleton,2.6666666666666665,0.0,2.6666666666666665,BKN,home,Mid (11-20),0.362,96.73,5.441441441441441,False,1.3,1.3,2.6666666666666665,0.0,1.3,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Khris Middleton,2.6666666666666665,1.0,1.6666666666666663,BKN,home,Mid (11-20),0.362,96.73,1.7747747747747766,False,1.3,1.3,2.6666666666666665,1.0,0.30000000000000004,1.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Klay Thompson,5.0,2.0,3.0,MIN,away,Elite (top 10),0.353,97.95,1.6111111111111107,False,3.0,3.0,5.0,2.0,1.0,3.0,True,High (5+ 3PA/g),Stable (±2)
Klay Thompson,5.0,2.0,3.0,LAC,home,Elite (top 10),0.35,98.24,-0.0555555555555571,True,3.0,3.0,5.0,2.0,1.0,3.0,True,High (5+ 3PA/g),Stable (±2)
Klay Thompson,5.0,3.0,2.0,DET,away,Bad (21-30),0.366,100.27,-1.0555555555555571,False,3.0,3.0,5.0,3.0,0.0,2.0,True,High (5+ 3PA/g),Stable (±2)
Klay Thompson,5.333333333333333,0.0,5.333333333333333,CLE,away,Mid (11-20),0.359,100.31,-1.0555555555555571,False,3.0,3.0,5.333333333333333,0.0,3.0,5.333333333333333,True,High (5+ 3PA/g),Stable (±2)
Kris Dunn,2.6666666666666665,1.0,1.6666666666666663,DAL,home,Mid (11-20),0.363,100.15,0.5450450450450468,False,1.01,1.01,2.6666666666666665,1.0,0.010000000000000009,1.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Kristaps Porziņģis,4.666666666666667,2.0,2.666666666666667,NOP,away,Bad (21-30),0.365,99.77,-0.0952380952380949,True,2.45,2.45,4.666666666666667,2.0,0.4500000000000002,2.666666666666667,True,High (5+ 3PA/g),Stable (±2)
Kristaps Porziņģis,4.333333333333333,3.0,1.333333333333333,PHI,away,Bad (21-30),0.378,98.13,0.5714285714285694,False,2.45,2.45,4.333333333333333,3.0,0.5499999999999998,1.333333333333333,True,High (5+ 3PA/g),Stable (±2)
Kristaps Porziņģis,4.333333333333333,1.0,3.333333333333333,CLE,away,Mid (11-20),0.359,100.31,2.5714285714285694,False,2.45,2.45,4.333333333333333,1.0,1.4500000000000002,3.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Kristaps Porziņģis,4.333333333333333,2.0,2.333333333333333,CHA,home,Elite (top 10),0.355,98.22,3.238095238095237,False,2.45,2.45,4.333333333333333,2.0,0.4500000000000002,2.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Kyle Filipowski,2.333333333333333,1.0,1.3333333333333337,MIN,home,Elite (top 10),0.353,97.95,0.5833333333333357,False,1.07,1.07,2.333333333333333,1.0,0.07000000000000006,1.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Kyle Filipowski,2.6666666666666665,2.0,0.6666666666666665,NOP,home,Bad (21-30),0.365,99.77,2.916666666666668,True,1.07,1.07,2.6666666666666665,2.0,0.9299999999999999,0.6666666666666665,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Kyle Filipowski,2.333333333333333,1.0,1.3333333333333337,WAS,away,Mid (11-20),0.364,101.82,3.583333333333336,False,1.07,1.07,2.333333333333333,1.0,0.07000000000000006,1.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Kyle Filipowski,2.333333333333333,2.0,0.3333333333333335,TOR,away,Elite (top 10),0.349,100.62,5.916666666666668,False,1.07,1.07,2.333333333333333,2.0,0.9299999999999999,0.33333333333333304,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Kyle Filipowski,2.333333333333333,4.0,-1.6666666666666663,PHI,away,Bad (21-30),0.378,98.13,5.583333333333336,False,1.07,1.07,2.333333333333333,4.0,2.9299999999999997,1.666666666666667,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Kyle Filipowski,2.333333333333333,0.0,2.333333333333333,BOS,away,Elite (top 10),0.347,96.59,7.916666666666668,True,1.07,1.07,2.333333333333333,0.0,1.07,2.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Kyle Filipowski,3.0,2.0,1.0,MEM,home,Mid (11-20),0.36,103.69,0.25,False,1.07,1.07,3.0,2.0,0.9299999999999999,1.0,True,Medium (3-5 3PA/g),Stable (±2)
Kyle Filipowski,2.333333333333333,1.0,1.3333333333333337,HOU,home,Mid (11-20),0.357,99.03,1.25,True,1.07,1.07,2.333333333333333,1.0,0.07000000000000006,1.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Kyle Filipowski,2.333333333333333,1.0,1.3333333333333337,DEN,away,Bad (21-30),0.365,100.67,7.583333333333336,True,1.07,1.07,2.333333333333333,1.0,0.07000000000000006,1.333333333333333,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Kyle Kuzma,3.333333333333333,2.0,1.3333333333333337,ATL,away,Bad (21-30),0.377,103.41,-0.1179487179487175,True,1.48,1.48,3.333333333333333,2.0,0.52,1.333333333333333,True,Medium (3-5 3PA/g),Stable (±2)
Kyle Kuzma,3.333333333333333,3.0,0.3333333333333335,ATL,away,Bad (21-30),0.377,103.41,-1.1179487179487175,False,1.48,1.48,3.333333333333333,3.0,1.52,0.33333333333333304,False,Medium (3-5 3PA/g),Stable (±2)
Kyle Kuzma,3.6666666666666665,1.0,2.6666666666666665,PHI,home,Bad (21-30),0.378,98.13,-0.1179487179487175,False,1.48,1.48,3.6666666666666665,1.0,0.48,2.6666666666666665,True,Medium (3-5 3PA/g),Stable (±2)
Kyle Lowry,2.6666666666666665,1.0,1.6666666666666663,DET,home,Bad (21-30),0.366,100.27,4.447619047619046,False,0.83,0.83,2.6666666666666665,1.0,0.17000000000000004,1.6666666666666665,True,Low (2-3 3PA/g),Minutes UP (>+2)
Kyle Lowry,2.0,3.0,-1.0,MEM,home,Mid (11-20),0.36,103.69,3.114285714285714,False,0.83,0.83,2.0,3.0,2.17,1.0,False,Low (2-3 3PA/g),Minutes UP (>+2)
Kyle Lowry,2.0,3.0,-1.0,PHX,away,Bad (21-30),0.37,98.31,0.447619047619046,False,0.83,0.83,2.0,3.0,2.17,1.0,False,Low (2-3 3PA/g),Stable (±2)
Kyle Lowry,2.333333333333333,0.0,2.333333333333333,LAC,away,Elite (top 10),0.35,98.24,4.114285714285714,False,0.83,0.83,2.333333333333333,0.0,0.83,2.333333333333333,True,Low (2-3 3PA/g),Minutes UP (>+2)
Kyle Lowry,2.0,1.0,1.0,LAL,away,Elite (top 10),0.356,98.34,4.114285714285714,False,0.83,0.83,2.0,1.0,0.17000000000000004,1.0,True,Low (2-3 3PA/g),Minutes UP (>+2)
Kyle Lowry,2.0,0.0,2.0,MIA,home,Mid (11-20),0.36,97.08,1.447619047619046,False,0.83,0.83,2.0,0.0,0.83,2.0,True,Low (2-3 3PA/g),Stable (±2)
Kyshawn George,4.333333333333333,2.0,2.333333333333333,HOU,away,Mid (11-20),0.357,99.03,8.833333333333336,True,1.68,1.68,4.333333333333333,2.0,0.32000000000000006,2.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Kyshawn George,3.333333333333333,2.0,1.3333333333333337,SAC,away,Bad (21-30),0.381,98.91,-0.1666666666666678,False,1.68,1.68,3.333333333333333,2.0,0.32000000000000006,1.333333333333333,True,High (5+ 3PA/g),Stable (±2)
Kyshawn George,3.333333333333333,1.0,2.333333333333333,LAL,away,Elite (top 10),0.356,98.34,1.833333333333332,True,1.68,1.68,3.333333333333333,1.0,0.6799999999999999,2.333333333333333,True,High (5+ 3PA/g),Stable (±2)
Kyshawn George,3.6666666666666665,1.0,2.6666666666666665,SAS,home,Bad (21-30),0.365,100.08,1.166666666666668,False,1.68,1.68,3.6666666666666665,1.0,0.6799999999999999,2.6666666666666665,True,High (5+ 3PA/g),Stable (±2)
Kyshawn George,3.333333333333333,3.0,0.3333333333333335,IND,home,Elite (top 10),0.355,100.76,7.166666666666664,True,1.68,1.68,3.333333333333333,3.0,1.32,0.33333333333333304,False,High (5+ 3PA/g),Minutes UP (>+2)
Landry Shamet,4.0,1.0,3.0,CLE,away,Mid (11-20),0.359,100.31,9.113333333333332,False,1.24,1.24,4.0,1.0,0.24,3.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Landry Shamet,3.333333333333333,4.0,-0.6666666666666665,ATL,away,Bad (21-30),0.377,103.41,11.113333333333332,False,1.24,1.24,3.333333333333333,4.0,2.76,0.666666666666667,False,Medium (3-5 3PA/g),Minutes UP (>+2)
Landry Shamet,3.6666666666666665,1.0,2.6666666666666665,PHX,home,Bad (21-30),0.37,98.31,14.78,False,1.24,1.24,3.6666666666666665,1.0,0.24,2.6666666666666665,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Lauri Markkanen,5.0,2.0,3.0,DEN,home,Bad (21-30),0.365,100.67,0.2836879432624108,False,2.94,2.94,5.0,2.0,0.94,3.0,True,High (5+ 3PA/g),Stable (±2)
Lauri Markkanen,5.333333333333333,3.0,2.333333333333333,PHX,away,Bad (21-30),0.37,98.31,-2.049645390070925,False,2.94,2.94,5.333333333333333,3.0,0.06000000000000005,2.333333333333333,True,High (5+ 3PA/g),Minutes DOWN (<-2)
Lauri Markkanen,5.666666666666667,3.0,2.666666666666667,OKC,away,Elite (top 10),0.342,100.9,-0.7163120567375891,False,2.94,2.94,5.666666666666667,3.0,0.06000000000000005,2.666666666666667,True,High (5+ 3PA/g),Stable (±2)
Lonzo Ball,3.333333333333333,3.0,0.3333333333333335,NOP,home,Bad (21-30),0.365,99.77,0.1904761904761898,False,1.91,1.91,3.333333333333333,3.0,1.09,0.33333333333333304,False,High (5+ 3PA/g),Stable (±2)
Lonzo Ball,4.0,2.0,2.0,CHA,home,Elite (top 10),0.355,98.22,2.19047619047619,False,1.91,1.91,4.0,2.0,0.09000000000000008,2.0,True,High (5+ 3PA/g),Minutes UP (>+2)
Lonzo Ball,3.333333333333333,1.0,2.333333333333333,LAC,away,Elite (top 10),0.35,98.24,3.19047619047619,True,1.91,1.91,3.333333333333333,1.0,0.9099999999999999,2.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Lonzo Ball,3.333333333333333,2.0,1.3333333333333337,BOS,away,Elite (top 10),0.347,96.59,1.8571428571428577,False,1.91,1.91,3.333333333333333,2.0,0.09000000000000008,1.333333333333333,True,High (5+ 3PA/g),Stable (±2)
Luguentz Dort,4.666666666666667,0.0,4.666666666666667,BKN,home,Mid (11-20),0.362,96.73,-1.586854460093896,False,2.39,2.39,4.666666666666667,0.0,2.39,4.666666666666667,True,High (5+ 3PA/g),Stable (±2)
Luguentz Dort,4.333333333333333,1.0,3.333333333333333,DET,away,Bad (21-30),0.366,100.27,5.079812206572772,False,2.39,2.39,4.333333333333333,1.0,1.3900000000000001,3.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Luguentz Dort,4.333333333333333,0.0,4.333333333333333,HOU,away,Mid (11-20),0.357,99.03,1.413145539906104,True,2.39,2.39,4.333333333333333,0.0,2.39,4.333333333333333,True,High (5+ 3PA/g),Stable (±2)
Luke Kennard,5.0,1.0,4.0,UTA,home,Mid (11-20),0.358,100.85,1.7025641025641,False,1.74,1.74,5.0,1.0,0.74,4.0,True,Medium (3-5 3PA/g),Stable (±2)
Luke Kennard,5.0,1.0,4.0,NYK,away,Bad (21-30),0.367,97.64,2.035897435897436,False,1.74,1.74,5.0,1.0,0.74,4.0,True,Medium (3-5 3PA/g),Minutes UP (>+2)
Malik Beasley,6.0,5.0,1.0,CHI,home,Elite (top 10),0.344,103.61,6.467479674796749,True,3.89,3.89,6.0,5.0,1.1099999999999999,1.0,False,High (5+ 3PA/g),Minutes UP (>+2)
Malik Beasley,6.333333333333333,5.0,1.333333333333333,LAL,away,Elite (top 10),0.356,98.34,6.467479674796749,False,3.89,3.89,6.333333333333333,5.0,1.1099999999999999,1.333333333333333,True,High (5+ 3PA/g),Minutes UP (>+2)
Malik Beasley,7.0,4.0,3.0,CHI,away,Elite (top 10),0.344,103.61,-1.1991869918699187,True,3.89,3.89,7.0,4.0,0.10999999999999988,3.0,True,High (5+ 3PA/g),Stable (±2)
Malik Monk,4.333333333333333,5.0,-0.666666666666667,SAS,home,Bad (21-30),0.365,100.08,0.7333333333333343,False,2.14,2.14,4.333333333333333,5.0,2.86,0.666666666666667,False,High (5+ 3PA/g),Stable (±2)
Malik Monk,5.333333333333333,4.0,1.333333333333333,HOU,home,Mid (11-20),0.357,99.03,4.399999999999999,False,2.14,2.14,5.333333333333333,4.0,1.8599999999999999,1.333333333333333,False,High (5+ 3PA/g),Minutes UP (>+2)
